file_path,last_folder
data_mono\1007\0\1_0_0_MMMD09L__02-04-21-07-01-57.wav,0
data_mono\1038\3\5_3_0_SZZD23S__20-04-21-10-09-46.wav,3
data_mono\1061\1\2_1_0_mvmd08n__04-05-21-11-15-04.wav,1
data_mono\1009\3\5_3_1_SZZK19S__27-04-21-06-50-38.wav,3
data_mono\1031\2\3_2_0_okzd18r__10-04-21-03-08-51.wav,2
data_mono\1008\3\5_3_1_SZZK06S__03-04-21-12-39-35.wav,3
data_mono\1061\2\3_2_0_okzd23r__04-05-21-01-30-27.wav,2
data_mono\1009\2\3_2_1_okzk23r__27-04-21-06-35-56.wav,2
data_mono\1049\2\3_2_0_okzd31r__15-04-21-12-56-42.wav,2
data_mono\1009\4\4_4_1_SKMK16T__27-04-21-07-24-03.wav,4
data_mono\1058\1\2_1_1_mvmk12n__28-04-21-05-55-48.wav,1
data_mono\1023\3\5_3_1_SZZK10S__07-04-21-05-24-58.wav,3
data_mono\0002\0\1_0_0_MMMD20L__25-02-21-02-52-58.wav,0
data_mono\1003\1\2_1_1_mvmk10n__07-03-21-09-24-03.wav,1
data_mono\1037\2\3_2_0_okzd29r__15-04-21-03-21-59.wav,2
data_mono\1011\3\5_3_0_SZZD28S__04-04-21-04-00-43.wav,3
data_mono\1045\1\2_1_1_mvmk18n__16-04-21-08-56-48.wav,1
data_mono\1011\4\4_4_1_SKMK18T__18-04-21-07-36-30.wav,4
data_mono\0006\2\3_2_0_okzd21r__01-03-21-09-54-10.wav,2
data_mono\1006\1\2_1_0_mvmd11n__31-03-21-06-22-20.wav,1
data_mono\1060\4\4_4_1_SKMK07T__03-05-21-10-28-01.wav,4
data_mono\0001\0\1_0_1_MMMK16L__25-02-21-10-40-08.wav,0
data_mono\1009\4\4_4_0_SKMD23T__27-04-21-07-18-05.wav,4
data_mono\1008\1\2_1_1_mvmk13n__03-04-21-10-05-32.wav,1
data_mono\0003\1\2_1_1_mvmk04n__28-02-21-03-25-58.wav,1
data_mono\1030\2\3_2_1_okzk13r__09-04-21-08-49-35.wav,2
data_mono\1057\4\4_4_0_SKMD17T__28-04-21-02-48-25.wav,4
data_mono\1009\0\1_0_1_MMMK10L__27-04-21-07-02-13.wav,0
data_mono\1027\4\4_4_1_SKMK20T__28-04-21-02-18-59.wav,4
data_mono\1009\4\4_4_1_SKMK29T__27-04-21-07-26-54.wav,4
data_mono\1030\2\3_2_0_okzd32r__09-04-21-08-43-53.wav,2
data_mono\1015\0\1_0_1_MMMK18L__23-04-21-12-22-46.wav,0
data_mono\1023\2\3_2_0_okzd13r__07-04-21-05-01-14.wav,2
data_mono\1037\2\3_2_0_okzd12r__15-04-21-02-29-23.wav,2
data_mono\1006\1\2_1_0_mvmd19n__31-03-21-06-24-19.wav,1
data_mono\0001\1\2_1_1_mvmk02n__24-02-21-02-31-49.wav,1
data_mono\1043\1\2_1_1_mvmk03n__15-04-21-10-22-43.wav,1
data_mono\1061\2\3_2_0_okzd07r__04-05-21-01-24-19.wav,2
data_mono\1003\0\1_0_1_MMMK09L__07-03-21-09-56-01.wav,0
data_mono\1044\1\2_1_1_mvmk16n__19-04-21-10-10-20.wav,1
data_mono\1024\1\2_1_1_mvmk13n__07-04-21-04-38-38.wav,1
data_mono\1045\2\3_2_1_okzk20r__16-04-21-09-31-46.wav,2
data_mono\1011\3\5_3_0_SZZD27S__04-04-21-04-00-29.wav,3
data_mono\1014\0\1_0_1_MMMK17L__11-04-21-08-51-14.wav,0
data_mono\0006\4\4_4_0_SKMD01T__01-03-21-10-16-04.wav,4
data_mono\0001\3\5_3_1_SZZK18S__25-02-21-11-37-17.wav,3
data_mono\1049\1\2_1_1_mvmk19n__06-04-21-10-56-00.wav,1
data_mono\1023\2\3_2_0_okzd08r__07-04-21-04-59-50.wav,2
data_mono\1019\1\2_1_0_mvmd27n__06-04-21-10-24-21.wav,1
data_mono\1049\2\3_2_1_okzk07r__15-04-21-12-58-03.wav,2
data_mono\1045\3\5_3_0_SZZD26S__16-04-21-10-31-18.wav,3
data_mono\1051\4\4_4_0_SKMD09T__21-04-21-05-27-41.wav,4
data_mono\0002\0\1_0_0_MMMD07L__25-02-21-02-47-32.wav,0
data_mono\1037\1\2_1_1_mvmk03n__15-04-21-02-20-54.wav,1
data_mono\1058\2\3_2_1_okzk05r__28-04-21-06-09-16.wav,2
data_mono\1026\1\2_1_1_mvmk27n__08-04-21-03-43-09.wav,1
data_mono\1044\3\5_3_1_SZZK03S__04-05-21-06-37-26.wav,3
data_mono\1015\4\4_4_1_SKMK28T__05-04-21-11-06-15.wav,4
data_mono\1003\4\4_4_1_SKMK09T__07-03-21-10-48-41.wav,4
data_mono\1033\1\2_1_1_mvmk21n__10-04-21-11-23-59.wav,1
data_mono\0001\0\1_0_0_MMMD25L__25-02-21-10-36-36.wav,0
data_mono\1011\1\2_1_0_mvmd27n__04-04-21-03-31-00.wav,1
data_mono\1023\0\1_0_0_MMMD05L__07-04-21-07-15-41.wav,0
data_mono\1051\2\3_2_1_okzk28r__21-04-21-05-20-24.wav,2
data_mono\1034\0\1_0_1_MMMK25L__16-04-21-11-42-42.wav,0
data_mono\1012\0\1_0_0_MMMD02L__04-04-21-06-48-44.wav,0
data_mono\0006\1\2_1_1_mvmk15n__01-03-21-09-42-08.wav,1
data_mono\1030\3\5_3_0_SZZD16S__09-04-21-09-40-19.wav,3
data_mono\1053\3\5_3_1_SZZK09S__19-04-21-05-31-46.wav,3
data_mono\1013\1\2_1_0_mvmd14n__05-04-21-03-51-41.wav,1
data_mono\1003\2\3_2_1_okzk13r__07-03-21-09-42-07.wav,2
data_mono\1023\4\4_4_0_SKMD07T__07-04-21-07-32-19.wav,4
data_mono\1008\4\4_4_1_SKMK08T__03-04-21-01-34-32.wav,4
data_mono\1007\3\5_3_0_SZZD27S__02-04-21-09-30-46.wav,3
data_mono\1024\1\2_1_1_mvmk29n__07-04-21-04-42-25.wav,1
data_mono\1004\3\5_3_1_SZZK22S__15-03-21-07-01-25.wav,3
data_mono\1013\1\2_1_0_mvmd20n__05-04-21-03-53-24.wav,1
data_mono\1016\3\5_3_0_SZZD03S__08-04-21-11-46-45.wav,3
data_mono\1015\2\3_2_1_okzk05r__05-04-21-10-41-58.wav,2
data_mono\1020\1\2_1_0_mvmd17n__07-04-21-11-18-20.wav,1
data_mono\1038\2\3_2_0_okzd10r__15-04-21-04-07-02.wav,2
data_mono\1051\0\1_0_1_MMMK27L__21-04-21-06-11-54.wav,0
data_mono\1003\2\3_2_1_okzk30r__07-03-21-09-46-23.wav,2
data_mono\1062\4\4_4_1_SKMK05T__07-05-21-11-11-39.wav,4
data_mono\0006\4\4_4_1_SKMK20T__01-03-21-10-30-46.wav,4
data_mono\1006\2\3_2_0_okzd09r__15-04-21-06-01-02.wav,2
data_mono\0002\3\5_3_1_SZZK09S__25-02-21-03-38-41.wav,3
data_mono\1053\1\2_1_0_mvmd01n__19-04-21-12-54-37.wav,1
data_mono\1057\3\5_3_1_SZZK30S__28-04-21-02-43-00.wav,3
data_mono\1053\1\2_1_0_mvmd14n__19-04-21-01-01-52.wav,1
data_mono\1007\1\2_1_0_mvmd09n__02-04-21-03-35-49.wav,1
data_mono\1016\3\5_3_1_SZZK11S__11-04-21-01-01-26.wav,3
data_mono\0005\2\3_2_1_okzk20r__01-03-21-11-13-18.wav,2
data_mono\1051\0\1_0_0_MMMD13L__21-04-21-06-03-07.wav,0
data_mono\1015\0\1_0_1_MMMK27L__23-04-21-12-24-38.wav,0
data_mono\1003\0\1_0_0_MMMD27L__07-03-21-09-53-54.wav,0
data_mono\0006\4\4_4_1_SKMK29T__01-03-21-10-33-21.wav,4
data_mono\1053\0\1_0_0_MMMD24L__19-04-21-08-15-03.wav,0
data_mono\1011\4\4_4_0_SKMD02T__06-04-21-10-26-38.wav,4
data_mono\1024\1\2_1_0_mvmd03n__07-04-21-04-26-36.wav,1
data_mono\1050\1\2_1_0_mvmd29n__18-04-21-02-24-34.wav,1
data_mono\1030\2\3_2_1_okzk04r__09-04-21-08-44-36.wav,2
data_mono\1004\0\1_0_1_MMMK14L__27-04-21-11-31-11.wav,0
data_mono\1057\1\2_1_0_mvmd08n__28-04-21-01-55-59.wav,1
data_mono\1019\0\1_0_0_MMMD10L__22-04-21-12-00-08.wav,0
data_mono\1050\1\2_1_0_mvmd07n__18-04-21-02-18-46.wav,1
data_mono\1006\4\4_4_1_SKMK27T__15-04-21-06-26-48.wav,4
data_mono\1031\1\2_1_0_mvmd26n__10-04-21-02-51-18.wav,1
data_mono\1012\4\4_4_1_SKMK27T__04-04-21-06-32-21.wav,4
data_mono\1008\0\1_0_1_MMMK21L__03-04-21-12-52-49.wav,0
data_mono\1034\0\1_0_1_MMMK24L__16-04-21-11-42-25.wav,0
data_mono\0003\1\2_1_1_mvmk05n__28-02-21-03-26-09.wav,1
data_mono\1034\2\3_2_0_okzd01r__12-04-21-02-45-22.wav,2
data_mono\0002\0\1_0_0_MMMD09L__25-02-21-02-48-06.wav,0
data_mono\1016\1\2_1_1_mvmk24n__06-04-21-12-14-42.wav,1
data_mono\1026\2\3_2_0_okzd07r__08-04-21-03-48-40.wav,2
data_mono\1004\2\3_2_0_okzd03r__15-03-21-06-24-38.wav,2
data_mono\0001\4\4_4_1_SKMK21T__25-02-21-01-01-17.wav,4
data_mono\1004\3\5_3_0_SZZD27S__15-03-21-06-54-59.wav,3
data_mono\0006\4\4_4_0_SKMD09T__01-03-21-10-41-36.wav,4
data_mono\0002\1\2_1_1_mvmk13n__25-02-21-02-00-00.wav,1
data_mono\1058\2\3_2_0_okzd02r__28-04-21-06-00-32.wav,2
data_mono\1004\4\4_4_1_SKMK14T__15-03-21-07-22-35.wav,4
data_mono\1036\1\2_1_1_mvmk26n__13-04-21-12-27-41.wav,1
data_mono\0006\4\4_4_0_SKMD13T__01-03-21-10-42-51.wav,4
data_mono\1011\3\5_3_0_SZZD05S__04-04-21-03-54-45.wav,3
data_mono\0003\1\2_1_0_mvmd22n__28-02-21-03-22-14.wav,1
data_mono\1005\4\4_4_1_SKMK16T__30-03-21-02-41-51.wav,4
data_mono\1043\1\2_1_0_mvmd32n__15-04-21-10-22-05.wav,1
data_mono\1033\2\3_2_1_okzk27r__11-04-21-12-33-25.wav,2
data_mono\1016\3\5_3_1_SZZK08S__11-04-21-12-57-02.wav,3
data_mono\0003\2\3_2_0_okzd24r__28-02-21-03-41-58.wav,2
data_mono\1009\1\2_1_0_mvmd12n__03-04-21-11-42-03.wav,1
data_mono\1024\4\4_4_1_SKMK04T__07-04-21-05-10-47.wav,4
data_mono\1003\3\5_3_1_SZZK17S__07-03-21-10-14-20.wav,3
data_mono\1007\4\4_4_1_SKMK20T__03-04-21-10-42-36.wav,4
data_mono\1011\3\5_3_1_SZZK02S__04-04-21-04-02-04.wav,3
data_mono\1033\2\3_2_0_okzd02r__10-04-21-11-33-51.wav,2
data_mono\1062\1\2_1_1_mvmk08n__07-05-21-10-32-20.wav,1
data_mono\0006\2\3_2_0_okzd09r__01-03-21-09-48-03.wav,2
data_mono\1027\1\2_1_0_mvmd14n__08-04-21-05-08-36.wav,1
data_mono\1045\4\4_4_1_SKMK05T__16-04-21-10-14-14.wav,4
data_mono\1051\2\3_2_1_okzk12r__21-04-21-05-16-30.wav,2
data_mono\1051\2\3_2_1_okzk25r__21-04-21-05-19-47.wav,2
data_mono\1024\4\4_4_0_SKMD17T__07-04-21-05-05-56.wav,4
data_mono\1017\1\2_1_0_mvmd17n__06-04-21-09-08-41.wav,1
data_mono\0001\3\5_3_1_SZZK12S__25-02-21-11-35-38.wav,3
data_mono\1019\1\2_1_1_mvmk02n__06-04-21-10-32-09.wav,1
data_mono\0001\3\5_3_1_SZZK22S__25-02-21-11-38-05.wav,3
data_mono\0006\1\2_1_1_mvmk18n__01-03-21-09-42-42.wav,1
data_mono\1008\2\3_2_0_okzd20r__03-04-21-12-22-52.wav,2
data_mono\1051\2\3_2_0_okzd09r__21-04-21-05-06-45.wav,2
data_mono\1012\4\4_4_0_SKMD11T__04-04-21-06-18-49.wav,4
data_mono\1004\2\3_2_1_okzk29r__15-03-21-06-44-59.wav,2
data_mono\1036\2\3_2_0_okzd21r__13-04-21-12-35-32.wav,2
data_mono\1062\4\4_4_0_SKMD28T__07-05-21-11-09-44.wav,4
data_mono\1027\4\4_4_1_SKMK05T__28-04-21-02-16-18.wav,4
data_mono\0005\4\4_4_0_SKMD03T__04-03-21-11-20-35.wav,4
data_mono\1004\3\5_3_1_SZZK11S__15-03-21-06-58-41.wav,3
data_mono\1045\2\3_2_0_okzd20r__16-04-21-09-10-13.wav,2
data_mono\1017\3\5_3_0_SZZD28S__06-04-21-11-52-52.wav,3
data_mono\1023\3\5_3_1_SZZK30S__07-04-21-05-29-22.wav,3
data_mono\0001\2\3_2_0_okzd23r__25-02-21-10-22-13.wav,2
data_mono\1009\1\2_1_0_mvmd23n__03-04-21-12-02-13.wav,1
data_mono\1057\3\5_3_1_SZZK27S__28-04-21-02-42-08.wav,3
data_mono\1045\0\1_0_1_MMMK13L__16-04-21-09-47-20.wav,0
data_mono\1050\2\3_2_0_okzd13r__18-04-21-08-25-16.wav,2
data_mono\1014\1\2_1_0_mvmd31n__05-04-21-08-28-32.wav,1
data_mono\1044\1\2_1_1_mvmk03n__19-04-21-10-06-53.wav,1
data_mono\1005\4\4_4_1_SKMK23T__30-03-21-02-43-16.wav,4
data_mono\1036\4\4_4_0_SKMD04T__13-04-21-12-58-01.wav,4
data_mono\1038\3\5_3_0_SZZD03S__19-04-21-05-02-09.wav,3
data_mono\1019\0\1_0_0_MMMD20L__22-04-21-12-02-12.wav,0
data_mono\1053\2\3_2_1_okzk16r__19-04-21-05-11-14.wav,2
data_mono\1033\1\2_1_1_mvmk18n__10-04-21-11-22-35.wav,1
data_mono\1057\0\1_0_0_MMMD17L__30-04-21-02-08-08.wav,0
data_mono\1007\2\3_2_1_okzk25r__02-04-21-04-26-01.wav,2
data_mono\0001\3\5_3_0_SZZD11S__25-02-21-10-52-20.wav,3
data_mono\0001\1\2_1_1_mvmk01n__24-02-21-02-31-39.wav,1
data_mono\1020\1\2_1_0_mvmd14n__07-04-21-11-17-28.wav,1
data_mono\1039\1\2_1_1_mvmk02n__15-04-21-07-12-27.wav,1
data_mono\1034\0\1_0_0_MMMD12L__15-04-21-05-06-02.wav,0
data_mono\1011\3\5_3_1_SZZK14S__06-04-21-10-09-20.wav,3
data_mono\1020\1\2_1_1_mvmk21n__07-04-21-11-27-02.wav,1
data_mono\1044\1\2_1_0_mvmd01n__16-04-21-08-57-02.wav,1
data_mono\0002\3\5_3_1_SZZK06S__25-02-21-03-37-49.wav,3
data_mono\1046\1\2_1_0_mvmd10n__17-04-21-08-33-01.wav,1
data_mono\1015\4\4_4_1_SKMK05T__05-04-21-11-00-35.wav,4
data_mono\1039\1\2_1_1_mvmk15n__15-04-21-07-14-41.wav,1
data_mono\1036\3\5_3_1_SZZK17S__13-04-21-01-26-06.wav,3
data_mono\1036\0\1_0_0_MMMD12L__13-04-21-12-47-22.wav,0
data_mono\1053\3\5_3_0_SZZD23S__19-04-21-05-26-52.wav,3
data_mono\1007\4\4_4_1_SKMK18T__03-04-21-10-41-44.wav,4
data_mono\1051\2\3_2_1_okzk24r__21-04-21-05-19-35.wav,2
data_mono\1023\3\5_3_0_SZZD19S__07-04-21-05-18-51.wav,3
data_mono\1062\2\3_2_0_okzd02r__07-05-21-10-37-45.wav,2
data_mono\1039\2\3_2_1_okzk06r__17-04-21-11-02-56.wav,2
data_mono\1003\1\2_1_1_mvmk16n__07-03-21-09-25-52.wav,1
data_mono\1033\1\2_1_1_mvmk16n__10-04-21-11-21-59.wav,1
data_mono\1036\2\3_2_1_okzk07r__13-04-21-12-39-28.wav,2
data_mono\0006\1\2_1_0_mvmd06n__01-03-21-09-31-38.wav,1
data_mono\1005\3\5_3_0_SZZD23S__30-03-21-02-18-02.wav,3
data_mono\1039\1\2_1_0_mvmd18n__15-04-21-05-34-26.wav,1
data_mono\1043\1\2_1_0_mvmd04n__15-04-21-10-11-34.wav,1
data_mono\1023\4\4_4_1_SKMK03T__07-04-21-07-41-55.wav,4
data_mono\1004\2\3_2_0_okzd13r__15-03-21-06-28-46.wav,2
data_mono\0001\0\1_0_1_MMMK25L__25-02-21-10-41-40.wav,0
data_mono\1043\1\2_1_1_mvmk02n__15-04-21-10-22-33.wav,1
data_mono\1005\1\2_1_0_mvmd04n__17-03-21-12-09-32.wav,1
data_mono\0002\3\5_3_1_SZZK30S__25-02-21-03-46-37.wav,3
data_mono\0005\3\5_3_1_SZZK02S__01-03-21-11-25-02.wav,3
data_mono\0003\4\4_4_1_SKMK13T__28-02-21-04-05-57.wav,4
data_mono\0002\3\5_3_0_SZZD13S__25-02-21-03-26-55.wav,3
data_mono\1006\4\4_4_0_SKMD01T__15-04-21-06-12-55.wav,4
data_mono\1031\1\2_1_0_mvmd13n__10-04-21-01-38-44.wav,1
data_mono\1057\3\5_3_0_SZZD24S__28-04-21-02-33-40.wav,3
data_mono\0003\4\4_4_1_SKMK22T__28-02-21-04-08-33.wav,4
data_mono\1026\1\2_1_0_mvmd05n__08-04-21-03-24-01.wav,1
data_mono\1060\1\2_1_1_mvmk06n__03-05-21-09-36-32.wav,1
data_mono\1015\3\5_3_1_SZZK13S__23-04-21-12-37-35.wav,3
data_mono\1011\4\4_4_1_SKMK09T__18-04-21-07-34-32.wav,4
data_mono\1025\1\2_1_0_mvmd26n__10-04-21-08-28-03.wav,1
data_mono\1061\1\2_1_1_mvmk15n__04-05-21-11-26-53.wav,1
data_mono\1023\1\2_1_1_mvmk16n__07-04-21-04-53-31.wav,1
data_mono\0003\0\1_0_1_MMMK04L__28-02-21-04-21-08.wav,0
data_mono\1060\2\3_2_1_okzk29r__03-05-21-09-58-30.wav,2
data_mono\1026\1\2_1_1_mvmk04n__08-04-21-03-35-58.wav,1
data_mono\0006\4\4_4_0_SKMD02T__01-03-21-10-39-10.wav,4
data_mono\1007\3\5_3_1_SZZK17S__02-04-21-09-38-29.wav,3
data_mono\1015\3\5_3_0_SZZD01S__23-04-21-12-25-51.wav,3
data_mono\0001\4\4_4_1_SKMK20T__25-02-21-01-01-07.wav,4
data_mono\1014\1\2_1_0_mvmd15n__05-04-21-08-24-39.wav,1
data_mono\1050\2\3_2_0_okzd11r__18-04-21-08-24-41.wav,2
data_mono\1006\3\5_3_1_SZZK19S__05-05-21-11-26-49.wav,3
data_mono\1016\2\3_2_1_okzk13r__06-04-21-03-07-28.wav,2
data_mono\0003\4\4_4_1_SKMK23T__28-02-21-04-08-49.wav,4
data_mono\1028\1\2_1_1_mvmk24n__09-04-21-08-49-42.wav,1
data_mono\1012\0\1_0_0_MMMD01L__04-04-21-06-48-32.wav,0
data_mono\1024\4\4_4_1_SKMK12T__07-04-21-05-12-22.wav,4
data_mono\1005\4\4_4_0_SKMD07T__30-03-21-02-30-51.wav,4
data_mono\1058\4\4_4_0_SKMD31T__28-04-21-10-14-55.wav,4
data_mono\1045\3\5_3_0_SZZD08S__16-04-21-10-25-30.wav,3
data_mono\1034\2\3_2_0_okzd20r__12-04-21-02-54-46.wav,2
data_mono\1062\0\1_0_0_MMMD05L__07-05-21-10-51-43.wav,0
data_mono\1006\4\4_4_1_SKMK29T__15-04-21-06-27-14.wav,4
data_mono\1046\1\2_1_0_mvmd02n__17-04-21-08-30-24.wav,1
data_mono\1008\1\2_1_0_mvmd07n__03-04-21-09-58-00.wav,1
data_mono\1006\3\5_3_1_SZZK02S__05-05-21-11-23-28.wav,3
data_mono\1045\0\1_0_0_MMMD32L__16-04-21-09-44-50.wav,0
data_mono\1038\1\2_1_0_mvmd17n__15-04-21-03-54-53.wav,1
data_mono\1003\4\4_4_0_SKMD12T__07-03-21-10-40-58.wav,4
data_mono\1003\0\1_0_1_MMMK08L__07-03-21-09-55-49.wav,0
data_mono\0005\3\5_3_0_SZZD25S__01-03-21-11-23-19.wav,3
data_mono\1037\2\3_2_0_okzd28r__15-04-21-03-21-43.wav,2
data_mono\1016\3\5_3_0_SZZD11S__09-04-21-03-46-25.wav,3
data_mono\1053\4\4_4_0_SKMD29T__19-04-21-07-55-50.wav,4
data_mono\1039\4\4_4_0_SKMD21T__19-04-21-05-45-45.wav,4
data_mono\1016\4\4_4_1_SKMK30T__29-04-21-07-17-29.wav,4
data_mono\1006\3\5_3_1_SZZK12S__05-05-21-11-25-22.wav,3
data_mono\1045\0\1_0_1_MMMK26L__16-04-21-09-50-42.wav,0
data_mono\1033\1\2_1_0_mvmd21n__10-04-21-11-09-36.wav,1
data_mono\1006\4\4_4_0_SKMD31T__15-04-21-06-20-54.wav,4
data_mono\1023\3\5_3_0_SZZD24S__07-04-21-05-20-05.wav,3
data_mono\1057\3\5_3_0_SZZD27S__28-04-21-02-34-26.wav,3
data_mono\1006\0\1_0_0_MMMD07L__19-04-21-07-19-50.wav,0
data_mono\1019\0\1_0_1_MMMK14L__22-04-21-12-06-36.wav,0
data_mono\1045\2\3_2_0_okzd16r__16-04-21-09-18-32.wav,2
data_mono\1016\0\1_0_1_MMMK04L__29-04-21-03-31-00.wav,0
data_mono\1060\2\3_2_0_okzd07r__03-05-21-09-47-02.wav,2
data_mono\1004\2\3_2_1_okzk21r__15-03-21-06-42-52.wav,2
data_mono\0001\0\1_0_0_MMMD01L__25-02-21-10-30-27.wav,0
data_mono\1040\2\3_2_0_okzd28r__15-04-21-08-34-07.wav,2
data_mono\1040\2\3_2_0_okzd11r__15-04-21-08-29-00.wav,2
data_mono\0002\2\3_2_0_okzd28r__25-02-21-02-23-33.wav,2
data_mono\1062\4\4_4_1_SKMK14T__07-05-21-11-13-35.wav,4
data_mono\1053\4\4_4_0_SKMD22T__19-04-21-07-53-43.wav,4
data_mono\1030\3\5_3_1_SZZK13S__09-04-21-09-58-38.wav,3
data_mono\1003\2\3_2_0_okzd08r__07-03-21-09-33-45.wav,2
data_mono\1051\3\5_3_0_SZZD20S__21-04-21-05-50-48.wav,3
data_mono\1015\1\2_1_1_mvmk12n__05-04-21-10-25-16.wav,1
data_mono\1030\0\1_0_1_MMMK30L__09-04-21-09-32-32.wav,0
data_mono\1017\1\2_1_1_mvmk14n__06-04-21-09-22-55.wav,1
data_mono\1011\4\4_4_1_SKMK12T__18-04-21-07-35-14.wav,4
data_mono\0003\2\3_2_1_okzk29r__28-02-21-03-50-57.wav,2
data_mono\1016\1\2_1_1_mvmk02n__06-04-21-12-00-18.wav,1
data_mono\1009\4\4_4_0_SKMD01T__27-04-21-07-10-19.wav,4
data_mono\1004\3\5_3_1_SZZK10S__15-03-21-06-58-29.wav,3
data_mono\1008\0\1_0_0_MMMD22L__03-04-21-12-48-51.wav,0
data_mono\1005\4\4_4_1_SKMK04T__30-03-21-02-39-26.wav,4
data_mono\1016\1\2_1_1_mvmk28n__06-04-21-12-21-06.wav,1
data_mono\1030\1\2_1_0_mvmd32n__09-04-21-08-03-25.wav,1
data_mono\1006\0\1_0_1_MMMK06L__05-05-21-11-08-36.wav,0
data_mono\1024\4\4_4_0_SKMD03T__07-04-21-05-01-52.wav,4
data_mono\1057\4\4_4_1_SKMK14T__28-04-21-02-55-59.wav,4
data_mono\1045\1\2_1_1_mvmk06n__16-04-21-08-53-26.wav,1
data_mono\1005\2\3_2_0_okzd21r__30-03-21-02-02-42.wav,2
data_mono\1003\3\5_3_1_SZZK30S__07-03-21-10-17-30.wav,3
data_mono\1006\2\3_2_1_okzk12r__15-04-21-06-08-44.wav,2
data_mono\1012\0\1_0_0_MMMD30L__04-04-21-06-54-59.wav,0
data_mono\1011\3\5_3_1_SZZK30S__06-04-21-10-13-25.wav,3
data_mono\1007\4\4_4_1_SKMK24T__03-04-21-10-43-58.wav,4
data_mono\1030\2\3_2_1_okzk29r__09-04-21-08-57-05.wav,2
data_mono\1045\2\3_2_1_okzk08r__16-04-21-09-23-45.wav,2
data_mono\1027\4\4_4_1_SKMK22T__28-04-21-02-19-17.wav,4
data_mono\1007\3\5_3_0_SZZD13S__02-04-21-09-25-11.wav,3
data_mono\1060\0\1_0_0_MMMD21L__03-05-21-10-46-51.wav,0
data_mono\1044\1\2_1_1_mvmk05n__19-04-21-10-07-21.wav,1
data_mono\1004\2\3_2_0_okzd23r__15-03-21-06-32-55.wav,2
data_mono\1004\3\5_3_1_SZZK09S__15-03-21-06-58-17.wav,3
data_mono\1051\2\3_2_0_okzd27r__21-04-21-05-12-56.wav,2
data_mono\0006\4\4_4_1_SKMK16T__01-03-21-10-52-24.wav,4
data_mono\1057\4\4_4_0_SKMD12T__28-04-21-02-47-03.wav,4
data_mono\1051\0\1_0_1_MMMK09L__21-04-21-06-08-42.wav,0
data_mono\1027\2\3_2_0_okzd04r__08-04-21-05-51-26.wav,2
data_mono\1003\4\4_4_1_SKMK29T__07-03-21-10-54-24.wav,4
data_mono\1060\0\1_0_1_MMMK06L__03-05-21-10-49-38.wav,0
data_mono\1045\2\3_2_0_okzd09r__16-04-21-09-06-52.wav,2
data_mono\0006\0\1_0_1_MMMK17L__01-03-21-10-12-51.wav,0
data_mono\1007\2\3_2_0_okzd16r__02-04-21-04-14-04.wav,2
data_mono\1004\2\3_2_0_okzd31r__15-03-21-06-36-20.wav,2
data_mono\0001\0\1_0_1_MMMK30L__25-02-21-10-43-53.wav,0
data_mono\1051\0\1_0_1_MMMK22L__21-04-21-06-10-52.wav,0
data_mono\1051\3\5_3_0_SZZD02S__21-04-21-05-46-01.wav,3
data_mono\1015\1\2_1_1_mvmk25n__05-04-21-10-28-31.wav,1
data_mono\1014\3\5_3_1_SZZK25S__05-04-21-09-02-08.wav,3
data_mono\1014\2\3_2_1_okzk23r__05-04-21-08-47-18.wav,2
data_mono\1014\3\5_3_0_SZZD03S__05-04-21-08-49-46.wav,3
data_mono\0005\3\5_3_0_SZZD19S__01-03-21-11-21-53.wav,3
data_mono\1036\0\1_0_0_MMMD08L__13-04-21-12-46-38.wav,0
data_mono\1060\1\2_1_0_mvmd20n__03-05-21-09-33-24.wav,1
data_mono\1050\1\2_1_0_mvmd28n__18-04-21-02-24-18.wav,1
data_mono\1039\2\3_2_0_okzd26r__17-04-21-11-00-50.wav,2
data_mono\1062\1\2_1_0_mvmd16n__07-05-21-10-27-09.wav,1
data_mono\1061\2\3_2_1_okzk30r__04-05-21-01-41-09.wav,2
data_mono\1003\2\3_2_0_okzd02r__07-03-21-09-31-03.wav,2
data_mono\1014\4\4_4_1_SKMK21T__05-04-21-09-15-24.wav,4
data_mono\1003\2\3_2_1_okzk29r__07-03-21-09-46-09.wav,2
data_mono\1051\4\4_4_0_SKMD04T__21-04-21-05-26-13.wav,4
data_mono\1021\1\2_1_1_mvmk23n__07-04-21-11-51-50.wav,1
data_mono\1005\4\4_4_0_SKMD22T__30-03-21-02-35-52.wav,4
data_mono\1008\0\1_0_1_MMMK15L__03-04-21-12-52-04.wav,0
data_mono\1057\4\4_4_1_SKMK30T__28-04-21-02-59-55.wav,4
data_mono\1005\3\5_3_0_SZZD27S__30-03-21-02-19-03.wav,3
data_mono\1062\4\4_4_1_SKMK19T__07-05-21-11-14-41.wav,4
data_mono\1017\3\5_3_0_SZZD06S__06-04-21-11-41-55.wav,3
data_mono\1008\4\4_4_1_SKMK24T__03-04-21-01-37-29.wav,4
data_mono\1009\3\5_3_1_SZZK24S__27-04-21-06-51-47.wav,3
data_mono\1015\3\5_3_0_SZZD02S__23-04-21-12-26-06.wav,3
data_mono\1061\2\3_2_0_okzd30r__04-05-21-01-33-05.wav,2
data_mono\1045\1\2_1_1_mvmk14n__16-04-21-08-55-33.wav,1
data_mono\1053\0\1_0_0_MMMD19L__19-04-21-08-13-35.wav,0
